,COMBINED_C,WC2_0_BIO_10M_01,WC2_0_BIO_10M_04,WC2_0_BIO_10M_06,WC2_0_BIO_10M_11,WC2_0_BIO_10M_13,WC2_0_BIO_10M_16,PREDSEQ,MIN_INT,MAX_INT,PREDINT_WIDTH
1285,67.0,3.390437317391237,779.4002354548103,-13.221500396728516,-6.238083501656849,92.0,252.0,0.1691760399894754,-1.0529741048812868,1.543898680806162,2.5968727856874487
1286,0.0,3.389000027750929,658.7815559011668,-10.296250343322754,-4.345208317041397,221.0,605.0,0.06290408812219288,-1.048171997070313,1.5239049196243293,2.572076916694642
1289,178.0,6.1014458897213135,494.6071965235207,-3.91955828666687,0.579337477684021,271.0,749.0,2.4163655497916183,-0.752092361450195,6.005515130433714,6.75760749188391
1290,0.0,-2.127083336313566,902.8212466847197,-20.097000122070316,-13.12724987665812,77.0,214.0,-0.25651958291007515,-1.0529741048812868,1.334081506168806,2.387055611050093
1291,115.0,0.14071873451272598,1080.9579053871773,-21.780750274658203,-13.212666670481365,113.0,286.0,1.318168674793101,-1.0529741048812868,2.29885196685791,3.3518260717391968
1294,6.0,-1.2926146090030672,808.6897569580332,-16.138750076293945,-10.947458346684773,147.0,408.0,-0.08695793701806706,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1295,136.0,3.7355937187870354,800.5353326496709,-13.818249702453613,-6.210458318392437,102.0,277.0,1.6355295861426111,-0.5536550304975885,2.29885196685791,2.8525069973554986
1296,103.0,-0.6507499565680821,773.796331191704,-14.958749771118164,-9.5623748699824,102.0,282.0,1.0024832953609204,-1.0529741048812868,2.1638822555541988,3.216856360435486
1297,76.0,8.705527283251286,408.5886418126658,0.7724489569664,4.247789094845453,531.0,1484.0,2.375545025892007,-3.932739734649658,9.062826156616213,12.995565891265871
1298,84.0,2.540239545206229,845.7198900927953,-15.442749977111815,-7.8202082862456646,91.0,240.0,0.6661001595400247,-1.0529741048812868,1.304762125015259,2.357736229896546
1302,219.0,4.350416680177053,837.8532910738179,-14.804749488830565,-6.258874972661335,72.0,193.0,1.066223475672692,-0.599454164505005,2.2747023548829652,2.87415651938797
1303,69.0,-0.870927127699057,870.5857714763235,-18.922500610351566,-11.524416883786518,83.0,226.0,0.17720948152901464,-1.0529741048812868,1.344442367553711,2.3974164724349976
1305,104.0,2.125843695054451,926.9189878269967,-17.909250259399414,-9.653000086545942,79.0,217.0,1.003326188170298,-1.0529741048812868,2.130086421966553,3.1830605268478402
1310,0.0,-0.299104248483976,1317.1125792791775,-26.889249801635746,-17.37391686439514,92.0,227.0,-0.17590771190978322,-1.0529741048812868,1.334081506168806,2.387055611050093
1313,120.0,4.113270829121272,884.3005135749607,-15.30150032043457,-7.081916729609173,95.0,265.0,1.7307244810127071,0.07582455365004201,2.29885196685791,2.223027413207868
1314,0.0,1.3724999756862721,743.282660825423,-13.704000473022461,-7.574249982833862,134.0,367.0,-0.1046830419441143,-1.0529741048812868,1.8538911372423186,2.9068652421236054
1317,43.0,-2.264510462681452,933.7743113221447,-20.63500022888184,-13.55695867538452,78.0,214.0,0.09752693250022622,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1318,144.0,-1.304864605267843,1421.3078552975362,-29.65925025939941,-19.88833332061768,100.0,242.0,1.2895452007162733,-0.9394373624933514,2.29885196685791,3.238289329351262
1320,28.0,-1.236864561835925,1416.614690656642,-29.71125030517578,-19.597375233968094,99.0,242.0,-0.3161785690045586,-1.0529741048812868,1.334081506168806,2.387055611050093
1324,79.0,3.794135483602683,825.6528906663059,-15.05799961090088,-6.5915000041325875,63.0,159.0,0.6963630149288783,-1.0930261105298995,1.334081506168806,2.427107616698706
1326,0.0,-1.3472187891602518,1327.4147414092442,-27.62899971008301,-18.048291842142746,79.0,199.0,-0.25235928008397196,-1.0529741048812868,1.334081506168806,2.387055611050093
1327,669.0,3.32972913980484,829.3789347745528,-15.55150032043457,-7.1132500767707825,70.0,187.0,1.4022034767097034,-0.599454164505005,5.097555699826849,5.697009864331854
1328,162.0,-1.127041667699814,1420.731842822281,-29.281000137329105,-19.563249905904133,94.0,229.0,1.316772834351032,-0.9394373624933514,2.29885196685791,3.238289329351262
1332,0.0,-0.876635457078616,911.0386528844713,-19.97075080871582,-12.05287504196167,83.0,228.0,-0.22579317446909067,-1.0529741048812868,1.334081506168806,2.387055611050093
1334,162.0,4.073000038663547,882.2005270839239,-15.886249542236328,-7.213499963283539,71.0,189.0,1.233064501915681,-0.599454164505005,2.29885196685791,2.898306131362915
1335,7.0,1.073135321338971,821.7839503887316,-15.847249984741213,-9.041583319505056,86.0,208.0,-0.3525487606408325,-1.0529741048812868,1.334081506168806,2.387055611050093
1336,0.0,-0.39674998819828006,1269.2127345674949,-25.945749282836914,-16.624416748682663,101.0,250.0,-0.1396795838309621,-1.0529741048812868,1.3201548001208714,2.373128905002158
1337,118.0,-0.107270816961924,890.9217819053775,-18.66950035095215,-11.178625027338665,73.0,204.0,1.216581946101137,-1.0529741048812868,2.29885196685791,3.3518260717391968
1339,0.0,2.014656233290831,817.9669304784509,-14.474749565124512,-7.700583289066952,95.0,257.0,-0.23400692856407965,-1.0529741048812868,1.334081506168806,2.387055611050093
1340,159.0,2.94764587841928,916.3180844670976,-16.9737491607666,-8.727999851107597,68.0,185.0,1.1119639348869357,-0.8075618052086808,2.29885196685791,3.106413772066591
1341,19.0,-0.39674998819828006,1269.2127345674949,-25.945749282836914,-16.624416748682663,101.0,250.0,-0.15412316181222976,-1.0529741048812868,1.3201548001208714,2.373128905002158
1343,107.0,2.5886458487560353,633.8005682040999,-9.76675033569336,-4.6170000930627175,322.0,939.0,0.5017381821091611,0.07777997851371801,1.501634597778321,1.4238546192646029
1345,10.0,-1.550624996423721,1310.758514605517,-27.556249618530273,-18.055374940236405,85.0,212.0,-0.2331757674120477,-1.0529741048812868,1.334081506168806,2.387055611050093
1347,0.0,2.617322886517892,964.0045226703587,-16.44474983215332,-9.431291619936623,82.0,217.0,-0.24400380097571217,-1.0529741048812868,1.334081506168806,2.387055611050093
1348,57.0,2.0499271297206483,860.2716019590324,-17.087249755859375,-8.905083244045576,61.0,167.0,0.1799851341511039,-1.0529741048812868,1.344442367553711,2.3974164724349976
1349,13.0,-1.5053438444932299,1364.0196696045955,-28.42374992370605,-18.7276250521342,84.0,210.0,-0.2400906867748138,-1.0529741048812868,1.334081506168806,2.387055611050093
1355,160.0,0.7937500042219959,819.1913346439783,-16.917499542236328,-9.251833260059355,103.0,277.0,1.3217319188237882,-1.0529741048812868,2.29885196685791,3.3518260717391968
1356,83.0,0.42961456067860104,1151.5667396092865,-22.624500274658203,-14.022583643595375,85.0,208.0,0.5453046961196264,-1.0529741048812868,1.304762125015259,2.357736229896546
1357,95.0,1.289270800848802,783.945318408899,-16.01650047302246,-8.621666659911474,51.0,140.0,0.756214184539847,-1.0529741048812868,1.304762125015259,2.357736229896546
1358,0.0,2.453812562860548,885.5803013872496,-16.7814998626709,-8.902416636546453,62.0,170.0,-0.2687708022847167,-1.0529741048812868,1.334081506168806,2.387055611050093
1359,161.0,3.411833321054777,855.6451094044729,-15.357749938964846,-7.3831666111946115,78.0,211.0,1.3490416094633124,-0.8375521332025528,2.29885196685791,3.1364041000604628
1360,128.0,-2.140770827730497,946.8344318424549,-20.530500411987305,-13.481124877929688,95.0,248.0,1.4314215694066719,-0.9394373624933514,2.29885196685791,3.238289329351262
1361,2.0,1.5535832846847668,733.0670009496056,-13.539999961853027,-7.2678750654061615,116.0,324.0,-0.1088365854786552,-1.0529741048812868,1.5239049196243293,2.576879024505616
1363,88.0,0.33819786831736603,781.8169600086782,-14.847999572753904,-8.639624993006388,105.0,281.0,0.8035122030264059,-1.0529741048812868,1.3877336978912351,2.440707802772522
1364,150.0,2.7400729060173035,846.6025351661468,-15.813249588012695,-7.997833291689554,54.0,151.0,1.007260322459359,-0.8075618052086808,2.2747023548829652,3.082264160091646
1365,117.0,2.6499478266050565,770.9292929315527,-14.025750160217285,-6.760083327690762,112.0,308.0,1.5338933323814714,-0.6662650207663658,2.29885196685791,2.965116987624276
1366,97.0,-1.359458386898041,1448.9596755788891,-30.21525001525879,-20.34279187520345,93.0,226.0,0.8352376351240298,-1.0529741048812868,1.7673682508227495,2.820342355704036
1367,144.0,6.969265175362427,398.767667707524,-0.18960574269294697,2.8007168869177503,333.0,927.0,1.553545765990408,-0.653534829616547,5.501175880432129,6.1547107100486755
1368,0.0,-1.965541675686836,914.3573475462345,-20.36025047302246,-12.937375148137413,85.0,233.0,-0.24372284948625347,-1.0529741048812868,1.334081506168806,2.387055611050093
1369,52.0,-1.813697869578997,892.5841477202615,-18.81624984741211,-12.077208280563354,109.0,289.0,0.13227053349554474,-1.0529741048812868,1.9710867404937742,3.024060845375061
1371,11.0,-2.50609378516674,979.4149350694713,-21.28325080871582,-14.402333498001099,92.0,236.0,-0.1965796904637127,-1.0529741048812868,1.334081506168806,2.387055611050093
1373,83.0,1.574510411669811,780.718756914579,-15.574749946594238,-8.099749947587647,59.0,162.0,0.5212745988987102,-1.129263639450073,1.304762125015259,2.434025764465332
1374,53.0,0.741010388514648,859.5647713448793,-17.467750549316403,-10.007208426793415,61.0,175.0,0.23058106513706522,-1.0529741048812868,1.344442367553711,2.3974164724349976
1375,168.0,-0.936218678951263,1407.7701541731876,-28.84724998474121,-19.28041648864746,95.0,233.0,1.3788687787660632,-0.9394373624933514,2.29885196685791,3.238289329351262
1378,80.0,1.535187462965647,924.9199031001697,-17.61775016784668,-10.144708315531412,87.0,232.0,0.4279885010198713,-1.0529741048812868,1.304762125015259,2.357736229896546
1380,158.0,1.470104212562243,731.1788909234995,-12.82075023651123,-7.1860833565394096,181.0,532.0,0.6569773699431577,-0.7120641547737824,2.1638822555541988,2.8759464103279813
1381,129.0,1.215166767438253,963.1174980501407,-19.181749343872074,-11.001291433970131,72.0,195.0,1.2049376292469742,-1.0529741048812868,2.29885196685791,3.3518260717391968
1383,4.0,-0.9884583850701651,1337.485276552881,-27.613250732421875,-18.29920832316081,109.0,267.0,-0.09215078846010918,-1.0529741048812868,1.4386602073907866,2.4916343122720734
1385,52.0,-1.7515105257431671,1110.2037910370593,-23.37725067138672,-15.862875143686928,66.0,180.0,0.1960613354028201,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1387,61.0,-0.08397916207710901,946.8145021059721,-20.201749801635746,-11.938083370526634,75.0,210.0,-0.07853842424472465,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1388,52.0,3.785916682332754,831.2928771082646,-15.422499656677244,-6.711249987284344,58.0,156.0,0.2744361273098285,-1.0529741048812868,1.344442367553711,2.3974164724349976
1390,118.0,6.0290104920665435,840.8032322398125,-13.189749717712402,-4.36624996860822,65.0,165.0,1.3452135262182305,0.510519981384277,2.29885196685791,1.7883319854736333
1391,3.0,-1.4600832660992937,971.739654537207,-21.25724983215332,-13.596874793370564,73.0,201.0,-0.2480868819765414,-1.0529741048812868,1.334081506168806,2.387055611050093
1399,133.0,2.7231770021220045,680.6118771129784,-10.921500205993652,-5.261208459734918,101.0,279.0,0.518188335904768,-0.5536550304975885,2.1638822555541988,2.7175372860517872
1400,116.0,0.8727292741338409,889.7776005975378,-17.555749893188473,-9.888083259264626,86.0,238.0,1.2785727119792927,-1.0529741048812868,2.29885196685791,3.3518260717391968
1401,0.0,-1.563729142149289,1372.029036180918,-28.722000122070316,-19.20991659164429,97.0,237.0,-0.19665425082084131,-1.0529741048812868,1.334081506168806,2.387055611050093
1402,0.0,-0.26061459009846,989.4455169535806,-20.871999740600586,-12.697374900182087,75.0,198.0,-0.24581975665698244,-1.0529741048812868,1.334081506168806,2.387055611050093
1403,41.0,2.5308542760709916,733.7704160856441,-12.005999565124512,-6.169666508833567,129.0,371.0,0.05124069167602733,-1.0529741048812868,1.962594468599229,3.0155685734805155
1405,88.0,1.781968742609024,833.487329814837,-16.714750289916992,-8.691083371639253,69.0,185.0,0.9533788796543133,-1.0529741048812868,1.304762125015259,2.357736229896546
1407,0.0,-0.29419783254464504,1206.2880038236515,-25.11824989318848,-15.828208208084106,85.0,215.0,-0.24162119311806482,-1.0529741048812868,1.334081506168806,2.387055611050093
1408,30.0,4.000072993338108,867.8585882259118,-16.077499389648438,-7.146166563034058,57.0,155.0,-0.509057142170955,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1409,0.0,3.6819166230658684,856.4526876861577,-16.38075065612793,-7.249541759490968,49.0,134.0,-0.2902593595285352,-1.0529741048812868,1.334081506168806,2.387055611050093
1410,32.0,-1.5337916761636732,1415.4903937901508,-29.87800025939941,-19.921124935150143,101.0,245.0,-0.18665486225785569,-1.0529741048812868,1.3201548001208714,2.373128905002158
1412,0.0,0.348448053002357,1094.7207345363583,-21.010999679565433,-13.033874909083046,104.0,259.0,-0.159567819832096,-1.0529741048812868,1.334081506168806,2.387055611050093
1413,47.0,4.000072993338108,867.8585882259118,-16.077499389648438,-7.146166563034058,57.0,155.0,0.38883399400424395,-1.0529741048812868,1.344442367553711,2.3974164724349976
1414,0.0,1.7823228947818281,766.5531243932674,-14.144749641418455,-7.270833253860474,108.0,282.0,-0.1740625383753468,-1.0529741048812868,1.4337387982329568,2.4867129031142436
1415,0.0,2.540791647198299,694.0206816707463,-11.501500129699707,-5.6457500892380885,78.0,231.0,-0.1824915618226478,-1.0529741048812868,1.304762125015259,2.357736229896546
1416,34.0,5.560541728511453,840.2343173134661,-12.595250129699707,-4.9920833334326735,47.0,124.0,0.0835506797732514,-1.048171997070313,1.2705167110988596,2.3186887081691725
1420,0.0,0.9522604073087371,867.437141406123,-16.780000686645508,-9.595875163873037,102.0,285.0,-0.09035149346058921,-1.0529741048812868,1.5239049196243293,2.576879024505616
1421,75.0,2.344458261504769,828.9274315685389,-15.152500152587892,-7.7000416070222855,94.0,246.0,0.46110485114723837,-1.0529741048812868,1.334081506168806,2.387055611050093
1422,114.0,2.017312522938786,865.7100928525169,-17.151750564575195,-9.051791667938232,57.0,154.0,1.1472595060320698,-0.8075618052086808,2.248010678489604,3.0555724836982847
1423,40.0,2.6000832313050832,793.441242893101,-15.482000350952148,-7.451083401838938,60.0,166.0,0.19667173712391506,-1.0529741048812868,1.334081506168806,2.387055611050093
1424,115.0,1.9357604589313269,763.4564814178356,-14.579999923706055,-7.2685417036215485,95.0,256.0,1.3683912483374052,-1.0529741048812868,2.29885196685791,3.3518260717391968
1429,280.0,6.567423194646835,502.8752318303223,-3.300789356231689,1.051228086153666,451.0,1228.0,5.8585633809976105,1.7743514776229858,8.26582545403554,6.4914739764125535
1430,93.0,-1.743145748972893,1416.7931952188446,-30.05100059509277,-19.983416557312008,98.0,240.0,0.7900024467654658,-1.0529741048812868,1.6129571199417108,2.6659312248229976
1432,181.0,4.867645815014838,690.622853430605,-10.338000297546387,-3.516000072161356,213.0,588.0,0.9392989034794157,-0.11271147606894365,1.843124032020569,1.9558355080895127
1434,97.0,4.584239563594262,776.379611735567,-12.082500457763672,-4.833625053366026,105.0,296.0,1.113534363015546,0.07582455365004201,2.130086421966553,2.054261868316511
1436,272.0,4.628937500218551,652.8947125501181,-9.338500022888184,-3.2289583186308533,241.0,684.0,1.026617932520492,-0.9939904212951658,2.0054545342922214,2.9994449555873874
1437,21.0,-0.775260373950005,1341.7723434366192,-27.566999435424805,-18.26254145304362,109.0,268.0,-0.11535012841174357,-1.0529741048812868,1.4386602073907866,2.4916343122720734
1438,113.0,1.359979172547658,951.6735216300644,-17.88075065612793,-10.473458449045816,100.0,263.0,1.2707066088151524,-1.0529741048812868,2.29885196685791,3.3518260717391968
1440,21.0,2.5135519799465933,828.9055520656777,-16.062000274658207,-8.043958467741808,56.0,153.0,-0.4229776554408022,-1.0529741048812868,1.334081506168806,2.387055611050093
1441,187.0,4.589791669820745,807.9820299571721,-13.1537504196167,-5.450291755298773,96.0,272.0,1.600446359677047,-0.16121221517381,2.29885196685791,2.46006418203172
1444,5.0,0.3367291695127881,979.2663581337853,-18.886249542236328,-11.453333179155983,113.0,290.0,-0.040490789779510976,-1.0529741048812868,1.7586753755807902,2.8116494804620773
1445,46.0,0.7997916340827941,1020.6177803717145,-21.177499771118164,-12.567041556040444,50.0,146.0,0.2653801134533383,-1.0529741048812868,1.3395209583958811,2.3924950632771678
1446,59.0,0.35560419410467103,1042.1023976562703,-22.09650039672852,-12.955041607220966,65.0,175.0,0.19171650843960006,-1.0529741048812868,1.344442367553711,2.3974164724349976
1448,13.0,5.573864594722789,883.3363687252156,-14.022000312805176,-5.548708337048691,52.0,134.0,-0.32362026264709415,-1.0529741048812868,1.2705167110988596,2.323490815980146
1449,123.0,3.655468814074993,775.2841925282429,-13.04325008392334,-5.852000082532566,84.0,234.0,1.6212178845075216,-1.0529741048812868,2.29885196685791,3.3518260717391968
1450,71.0,0.099406361579895,1181.8034693053771,-23.528749465942386,-14.831333080927529,83.0,205.0,0.27519244703458523,-1.0529741048812868,1.344442367553711,2.3974164724349976
1452,35.0,2.200114556355402,937.6363466197816,-19.59524917602539,-10.165833316743372,48.0,136.0,0.027667886213098073,-1.0529741048812868,1.334081506168806,2.387055611050093
